osm_id,tipo_osm,amenity,nombre,cocina,ciudad,calle,cp,telefono,web,horario,lat,lon
5901631385,node,bar,el café del ancho,,,Calle del Sol,33300,,,,43.4822039,-5.4362403
5901631389,node,bar,vermutería & tapería,,,,,,,,43.5445337,-5.6634663
5912627110,node,bar,tapas bar la cortina,,,,,+34 985 41 40 11,,,43.3270226,-4.5861467
5964952187,node,bar,la tasquina,,samartín (teverga),,,,,,43.1604558,-6.0989204
6042551718,node,bar,comportu,,,,,,,,43.3241388,-4.5838451
6042552037,node,bar,restaurante mexicano la guadalupana,,,,,,,,43.3235377,-4.5838215
6158344886,node,bar,bar asociacion de vecinos,,,,,,,,43.473222,-5.1534838
6158344888,node,bar,bar sidreria casa raul,,,,,+34 985 407 304,,,43.4398951,-4.8902088
6158344889,node,bar,el balagar,,,,,,,,43.4346872,-4.8240173
6158363200,node,bar,sidreria la regatina,,,,,,,,43.4682914,-5.4444256
6163421378,node,bar,cafe bar atenea,,,,,,,,43.5506787,-5.8730614
6163421381,node,bar,la esquina del faro,,,,,,,,43.5506542,-5.8705992
6163421383,node,bar,bar tano,,,,,,,,43.5376916,-5.8341748
6163421384,node,bar,cafe bar principado,,,,,,,,43.5325349,-5.8321363
6163460161,node,bar,cafe bar alalba,,,,,,,,43.5744916,-5.9635189
6165333753,node,bar,la tasca de luiso,,,,,,,,43.5603521,-6.2305007
6165348008,node,bar,bar el sindicato,,,,,,,,43.5361818,-6.5055719
6170150541,node,bar,taberna la casuca,,vega de sariego,,,,,,43.410532,-5.5587454
6170164992,node,bar,bar llanera,,,,,,,,43.4405106,-5.8524835
6173451195,node,bar,bar miranda,,,,,,,,43.4661866,-7.0539134
6174226488,node,bar,bar oscos,,,,,,,,43.5103564,-5.8699561
6174226489,node,bar,bar eviceale,,,,,,,,43.5094408,-5.8682066
6174226493,node,bar,bar casa roza,,,,,,,,43.4764706,-5.8443672
6191121012,node,bar,salimar,,,,,,,,43.42681,-4.8625679
6191905824,node,bar,la naveta,,nava,,,,,,43.3580795,-5.506417
6195911202,node,bar,casa lidia,,,,,,,,43.4457368,-6.9429682
6234314796,node,bar,el tramo,,,,,,,,43.4647508,-7.0535102
6244249195,node,bar,"cervecería, vinoteca "" la caleya""",,,,,,,,43.1679596,-5.738138
6244253199,node,bar,bar el trebol,,,,,,,,43.1679868,-5.7382862
6244253222,node,bar,"bar "" ársenal""",,,,,,,,43.1678895,-5.7384552
6245307319,node,bar,café bar ágora,,,,,,,,43.1682396,-5.7381246
6245310635,node,bar,compás,,morea/moreda,,,,,,43.1683256,-5.7380494
6245314736,node,bar,la taberna de milio,,,,,,,,43.1675166,-5.7393078
6251515475,node,bar,bar güeria,,,,,,,,43.1694696,-5.7394413
6251522541,node,bar,la topinera,,,,,,,,43.169909,-5.7397612
6251524975,node,bar,tixu,,,,,,,,43.1698375,-5.7400344
6251539487,node,bar,anden32,,,,,,,,43.1701151,-5.7404943
6265523257,node,bar,sidreria casa pando,,,,,,,,43.1665663,-5.7363483
6269181888,node,bar,chigre la madreña,,,,,,,,43.1677885,-5.7404513
6269182311,node,bar,la cazuelina,,,,,,,,43.1681687,-5.7408513
6269186475,node,bar,el puente,,,,,,,,43.1679114,-5.7392085
6279435224,node,bar,el veigueño,,,,,,,,43.4633005,-7.049814
6338299457,node,bar,besullo,,oviedo/uviéu,Calle Facetos,33013,,,,43.362747,-5.8670541
6342886439,node,bar,la bom-villa,,,,,,,,43.1677649,-5.7370101
6342886442,node,bar,la dely,,,,,,,,43.1681326,-5.7371951
6342886443,node,bar,el carmen,,,,,,,,43.1678435,-5.7377236
6342899433,node,bar,casa pachu,,,,,,,,43.1685419,-5.737408
6342901873,node,bar,la vinoteka,,,,,,,,43.1688069,-5.7375786
6342950929,node,bar,la mina,,,,,,,,43.1696439,-5.7383189
6423846264,node,bar,la santina,,,,,,,,43.3502237,-5.1280761
6507965685,node,bar,bar area recreativa,,,,,,,,43.4122321,-6.1503738
6535437319,node,bar,l'otru rey,,,,,,,,43.3850893,-5.7037565
6555805065,node,bar,cafe bar master,,,,,+34 985 23 00 69,,,43.3564549,-5.8518412
6629418350,node,bar,café julter,,,,,,,,43.1774869,-6.550488
6721219285,node,bar,bar casa piloña,,breceña,,,,,,43.447772,-5.3877779
6727698185,node,bar,el casto,,oviedo / uviéu,Calle del Águila,33003,+34 985738087,,,43.3626125,-5.8440478
6737377700,node,bar,gota a gota,,,,,,,,43.5339399,-5.6603541
6775274689,node,bar,distrito 45,,,,,,,,43.540132,-5.6801768
6996328761,node,bar,sidrería la madreñería,,,,,,https://www.lamadre%C3%B1eria.es/,,43.3495541,-5.1294044
6996339555,node,bar,sidrería el polesu,,,,,,,,43.3513246,-5.1274741
6996343205,node,bar,sidrería los arcos,,,,,,,,43.3511892,-5.1288364
7027554447,node,bar,el taller coffee and food,,gijón/xixón,,,,,,43.5361182,-5.6669958
7242522325,node,bar,la campa,,,,,,,,43.4094918,-6.2624818
7296514892,node,bar,parole gijón,,gijón/xixón,Calle Corín Tellado,33204,,,,43.5281401,-5.6412547
7309602281,node,bar,la consentida,,,,,,,,43.4338444,-4.8134653
7593333641,node,bar,amigo,,,,,,,,43.394426,-5.6627616
7593419372,node,bar,la flaca,,,,,,,,43.3933339,-5.661022
7616940285,node,bar,el traspaso,,,,,,,,43.5437735,-5.6624164
7617718786,node,bar,la botelluka,,,,,,,,43.541699,-5.6682105
7620401585,node,bar,max,,,,,,,,43.5281289,-5.6619213
7620599185,node,bar,geli zarracina,,,,,,,,43.5427711,-5.6629582
7620599186,node,bar,casa alegría,,,,,,,,43.5428334,-5.6629867
7621642385,node,bar,pedro pimienta,,,,,,,,43.5429179,-5.6630075
7621642386,node,bar,teo,,,,,,,,43.5430089,-5.6630423
7623546485,node,bar,el calecho,,,,,,,,43.5425362,-5.6632469
7674917873,node,bar,sidreria el escondite,,,,,,,,43.4619387,-5.0586234
7677125223,node,bar,casa pachu,,,,,+34 985 860 984,,,43.4728845,-5.0960356
7683791893,node,bar,don d'manolo sidrería,,,,,,,,43.4113274,-4.7370916
7695366985,node,bar,el tremendo,,,,,,,,43.5429571,-5.6636534
7695366986,node,bar,la mina,,,,,,,,43.5429217,-5.6636505
7744055885,node,bar,bar lá,,,,,,,,43.4111323,-5.5406892
7794549621,node,bar,xd,,,,,,,,43.546044,-5.6643463
7800741986,node,bar,casa alonso,,,,,,,,43.2391497,-6.3533117
7817765787,node,bar,viuda de pin,,,,,,,,43.2368249,-5.5052484
7817967485,node,bar,la arrancaera,,,,,,,,43.2211444,-5.4547698
7819757985,node,bar,la portiella,,,,,,,,43.2097345,-5.3507886
7819758185,node,bar,el rinconín,,,,,+34 670 520 326,https://parrilla-rinconin-de-bueres.negocio.site/,,43.2098244,-5.350408
7820425385,node,bar,chigre el garitu,,,,,,,,43.3672972,-5.314333
7822113105,node,bar,peccata minuta,,gijón/xixón,,,,,,43.5343138,-5.6486091
7843989985,node,bar,makumba,breakfast;coffee_shop;tapas,,Calle del Acero,33460,,,Mo-Sa 05:30-00:00; Su 08:00-17:00,43.5513193,-5.9146013
7859197270,node,bar,el rinconín del abuelo,,,,,,,,43.3603756,-5.2645103
7878602431,node,bar,barra brava,,,,,,,,43.3598138,-5.8435967
7878659002,node,bar,mala saña,,oviedo / uviéu,Plaza de Juan XXIII,33003,,http://mlscoctelesoviedo.com/,,43.3628752,-5.8456083
7884467970,node,bar,picos jazz bar,,,,,,,,43.3567053,-5.8536395
7894958686,node,bar,bar maría elena,,,,,,,,43.4339753,-4.8142182
7897375760,node,bar,sr fox,,oviedo / uviéu,,,,,,43.3619272,-5.8574947
7906123592,node,bar,las vegas,,,,,,,,43.2324679,-4.7464049
7923036235,node,bar,la estación,,,,,,,,43.3122763,-5.0601653
7923036239,node,bar,el repelao,,,,,,,,43.3123163,-5.0595018
7950067579,node,bar,bar apaches parilla,,,,,,,,43.5671452,-6.9473722
8021853788,node,bar,la casina del puente,,villanueva,,,,,,43.2738049,-6.0008349
8240318999,node,bar,mostaza y media,,gijón/xixón,Calle Ezcurdia,,,,,43.5396604,-5.6535035
8250226386,node,bar,cafe bar güey,,,,,,,,43.5591475,-5.9781029
8367151332,node,bar,cafeteria san pedro,,gijón/xixón,,,,,,43.5404049,-5.6932739
8380694077,node,bar,sidrería miravalles,,,,,+34 671 681 384,,,43.5284227,-5.3837353
8528778138,node,bar,barcode,,,,,,,,43.3088847,-5.688948
8587343517,node,bar,occidente,,,,,,,,43.2179156,-6.8762647
8691387465,node,bar,vinos álvarez-nava,,,,,,,,43.3474735,-5.3634248
8710482620,node,bar,bar modesto,,,,,,,,43.3482405,-5.3636859
8900275658,node,bar,montana,,,Calle Premio Real,,+34985363484,https://es.restaurantguru.com/La-trapense-Gijon,Mo-Su 19:00-01:00,43.5399552,-5.6525905
8900288592,node,bar,pig & duck,,,Calle Premio Real,,+34984184835,,"Mo 18:30-24:00; Tu-Su 12:30-15:30,18:30-24:00",43.5397935,-5.6527209
8932636991,node,bar,bar nalon,,,,,,,,43.1097627,-5.2274502
9025054728,node,bar,la oficina,,,,,,,,43.2429019,-5.5637522
9078106290,node,bar,café taberna samoa,,,,,,,,43.384947,-5.7042468
9088623556,node,bar,la chica de ayer,,oviedo / uviéu,,,,,,43.3615346,-5.8445699
9105001283,node,bar,deleo desayunos,,,,,,,,43.5633201,-6.14521
9124395265,node,bar,l'esperteyu,,benia de onís,,,,,,43.3348971,-4.9668608
9127634159,node,bar,bar la plaza,,el campu,,,+34 637 573 821,,,43.1824823,-5.3447668
9147417031,node,bar,l'abellugu,,mieres del camín,Cai Ramón y Cajal,33600,,,,43.2480549,-5.7718031
9226907621,node,bar,teitos,,oviedo / uviéu,,,,,,43.3710106,-5.834872
9309543893,node,bar,casa silo,,oviedo / uviéu,,,,,,43.367039,-5.8422095
9524813581,node,bar,bar xiarricu,,,,,,,,43.2537273,-5.7734424
9554031606,node,bar,los 3 tenores,,avilés,Calle Galiana,33402,,,,43.5541758,-5.9247617
9554031610,node,bar,mirage,,avilés,Calle San Roque,33402,,,,43.5533601,-5.9262281
9554031613,node,bar,pecado,,avilés,Calle San Roque,33402,,,,43.5534786,-5.92613
9554031614,node,bar,cocolet,,avilés,Plaza del Carbayedo,33402,,,,43.5531181,-5.9266063
9555691167,node,bar,bar la vía,,,,,,,,43.2528478,-5.7736972
9555742311,node,bar,bar el xiarricu,,,,,,,,43.2536412,-5.7734475
9574788859,node,bar,el cruce,,,,,,,,43.5544841,-5.9275005
9627080969,node,bar,albegue de fayacaba,,,,,,,,43.3081928,-5.5192064
9666891319,node,bar,la zarabanda,,,,,,,,43.5430208,-5.6622582
9672988468,node,bar,sidreria rio la plata,,oviedo / uviéu,,,,,,43.3695228,-5.8336574
9750077532,node,bar,la parrondina,,,,,,,,43.5479869,-5.855842
9803518427,node,bar,el monolito,,,Avenida La Dársena,,,,,43.5413963,-6.7230001
9823627121,node,bar,la terraza del gran hotel,,,,,,,,43.4660277,-5.0645463
9844538518,node,bar,o'pazo,,,,,,,,43.5602776,-5.9766149
9883611020,node,bar,sidrería bedriñana,local;regional,,Calle Maliayo,33300,,,,43.4804299,-5.4337207
9931386370,node,bar,don pío,,,,,,,,43.5359081,-5.6464429
9931409244,node,bar,tendi2,,,,,,,,43.5359698,-5.6461408
9936255602,node,bar,espacio tarumba,,,,,,,,43.3845595,-5.6769902
10115150104,node,bar,cervecería el bulldog,,oviedo,Calle Río Dobra,33010,,,,43.3668704,-5.8297169
10143264216,node,bar,la menuda chigre & tienda,,oviedo / uviéu,Calle Fontán,33009,,,,43.3598403,-5.8454735
10169278539,node,bar,insitu genuine bar,,la corredoria,Calle Maestro Don Marciano,33011,,,,43.3819038,-5.8223096
10169278541,node,bar,la botica indiana,,oviedo,AS-266,33011,,,,43.3842334,-5.8253908
10238804837,node,bar,bar el pelambre,,,Lealtad,,+34 620 63 24 35,,Mo-Sa 06:00-23:00; Su 06:00-15:00,43.4820081,-5.4349776
10238825109,node,bar,soda 917,,,AS 256,,,,"Mo, Tu 13:00-16:00, 19:00-02:30; Fr-Su 13:00-16:00, 19:00-02:30",43.5201959,-5.4394558
10250473038,node,bar,route 66,,,Avenida de San Agustín,,,,,43.5538756,-5.9307749
10250643458,node,bar,el cortijo de je,,,Plaza del Carbayedo,,,,,43.5531224,-5.9278143
10250643460,node,bar,la bodega de agustín,,,Plaza del Carbayedo,,,,,43.5527141,-5.9275146
10250643469,node,bar,villalta,,,,,,,,43.552585,-5.9277766
10250643479,node,bar,el 8,,,,,,,,43.5524647,-5.9275386
10250643480,node,bar,bodeguina el cano,,,,,,,,43.5522003,-5.9274975
10250643482,node,bar,el reguero,,,Plaza del Carbayedo,,,,,43.5527054,-5.9277766
10263358605,node,bar,disco pub grillos,,,,,,,,43.3468767,-5.3623809
10595823748,node,bar,chelsea,,,,,,,,43.3631533,-5.8462219
10612876155,node,bar,pub borrachín,,,,,,,,43.3605398,-5.8578452
10655846609,node,bar,bar la plazoleta,,oviedo,Calle de Otero,33010,,,,43.3538948,-5.840901
10692134707,node,bar,bar la kupela,,oviedo,Avenida de Torrelavega,33010,,,,43.3636478,-5.8367924
10762002516,node,bar,casa naxio,,,,,,,,43.1941299,-6.5440953
10763472581,node,bar,donde juan,,,,,,,,43.4085729,-6.2594668
10763736167,node,bar,la espuela,,,,,,,,43.3474768,-5.9675325
10763743778,node,bar,la pasarela,,,,,,,,43.3497811,-5.9650845
10764759505,node,bar,bar nijeres,,,,,,,,43.2285321,-5.8829791
10782238025,node,bar,el pigazu,,oviedo,Calle Lorenzo Abruñedo,33012,,,,43.3696683,-5.8543352
10846105449,node,bar,bamba cryptobar,,oviedo,Calle Principado,33007,,,"Mo,Tu,Th 12:00-15:00; Fr 12:00-15:00,20:00-02:30; Sa 20:00-02:30; Su,We closed",43.3604848,-5.8485267
10871389034,node,bar,la guácara,,oviedo / uviéu,Calle Mon,33009,,,,43.3605548,-5.8435309
10871389035,node,bar,la barrina,,oviedo,Calle de San Isidoro,33009,,,,43.3613319,-5.842965
10871389036,node,bar,pijo canalla,,oviedo / uviéu,Calle Mon,33003,,,,43.3608659,-5.8434437
10907524388,node,bar,la movida,,oviedo,Calle Manuel Pedregal,33001,,,,43.3664879,-5.8530602
10957822253,node,bar,el viajeroh!,,,,,,,,43.509882,-5.6715565
10957822255,node,bar,el quince,,,,,,,,43.5098881,-5.6720386
10969501087,node,bar,bar guillén,,oviedo,Calle de Los Rosales,33010,,,,43.3733164,-5.82417
10994502275,node,bar,cai milio,,,,,,,,43.5755217,-6.2390629
11034719005,node,bar,bar medal,,,,,,,,43.5554025,-6.7531729
11034719105,node,bar,terraza bar medal,,,,,,,,43.5553203,-6.7533501
11044527115,node,bar,plaká,,oviedo / uviéu,Calle Altamirano,33003,,,,43.3615778,-5.8449781
11047169968,node,bar,el confesionario,,uviéu - oviedo,Calle Canóniga,33003,,,,43.3614354,-5.8432259
